2025-04-04 10:47:12.870 - Detected: fist, Action: down
2025-04-04 10:47:50.812 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:51.115 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:51.455 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:51.904 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:52.235 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:52.538 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:53.141 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:53.476 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:53.806 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:54.110 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:54.481 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:54.801 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:55.135 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:55.463 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:55.827 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:56.149 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:56.475 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:56.920 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:57.237 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:57.565 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:57.899 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:58.219 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:58.538 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:59.219 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:59.621 - Detected: all_fingers, Action: neutral
2025-04-04 10:47:59.941 - Detected: two_fingers, Action: right
2025-04-04 10:48:00.257 - Detected: two_fingers, Action: right
2025-04-04 10:48:00.578 - Detected: two_fingers, Action: right
2025-04-04 10:48:00.934 - Detected: two_fingers, Action: right
2025-04-04 10:48:01.245 - Detected: two_fingers, Action: right
2025-04-04 10:48:01.552 - Detected: two_fingers, Action: right
2025-04-04 10:48:01.871 - Detected: two_fingers, Action: right
2025-04-04 10:48:02.178 - Detected: one_finger, Action: left
2025-04-04 10:48:02.490 - Detected: one_finger, Action: left
2025-04-04 10:48:02.799 - Detected: one_finger, Action: left
2025-04-04 10:48:03.121 - Detected: one_finger, Action: left
2025-04-04 10:48:03.456 - Detected: one_finger, Action: left
2025-04-04 10:48:03.793 - Detected: two_fingers, Action: right
2025-04-04 10:48:04.106 - Detected: two_fingers, Action: right
2025-04-04 10:48:04.471 - Detected: two_fingers, Action: right
2025-04-04 10:48:04.771 - Detected: two_fingers, Action: right
2025-04-04 10:48:05.093 - Detected: one_finger, Action: left
2025-04-04 10:48:05.408 - Detected: one_finger, Action: left
2025-04-04 10:48:05.736 - Detected: one_finger, Action: left
2025-04-04 10:48:06.057 - Detected: one_finger, Action: left
2025-04-04 10:48:06.377 - Detected: one_finger, Action: left
2025-04-04 10:48:06.713 - Detected: fist, Action: down
2025-04-04 10:48:07.017 - Detected: fist, Action: down
2025-04-04 10:48:07.341 - Detected: fist, Action: down
2025-04-04 10:48:07.642 - Detected: fist, Action: down
2025-04-04 10:48:09.066 - Detected: fist, Action: down
