2025-04-04 10:41:00.733 - Detected: fist, Action: down
2025-04-04 10:41:20.994 - Detected: two_fingers, Action: right
2025-04-04 10:41:21.312 - Detected: two_fingers, Action: right
2025-04-04 10:41:21.636 - Detected: one_finger, Action: left
2025-04-04 10:41:21.956 - Detected: one_finger, Action: left
2025-04-04 10:41:22.287 - Detected: one_finger, Action: left
2025-04-04 10:41:22.587 - Detected: one_finger, Action: left
2025-04-04 10:41:22.900 - Detected: two_fingers, Action: right
2025-04-04 10:41:23.202 - Detected: two_fingers, Action: right
2025-04-04 10:41:23.510 - Detected: two_fingers, Action: right
2025-04-04 10:41:23.826 - Detected: fist, Action: down
2025-04-04 10:41:24.140 - Detected: fist, Action: down
2025-04-04 10:41:24.484 - Detected: fist, Action: down
2025-04-04 10:41:24.814 - Detected: fist, Action: down
2025-04-04 10:41:25.124 - Detected: fist, Action: down
2025-04-04 10:41:25.440 - Detected: fist, Action: down
2025-04-04 10:41:25.752 - Detected: fist, Action: down
2025-04-04 10:41:26.092 - Detected: fist, Action: down
2025-04-04 10:41:26.417 - Detected: fist, Action: down
2025-04-04 10:41:26.718 - Detected: fist, Action: down
2025-04-04 10:41:27.046 - Detected: fist, Action: down
2025-04-04 10:41:27.365 - Detected: fist, Action: down
2025-04-04 10:41:27.681 - Detected: fist, Action: down
2025-04-04 10:41:28.022 - Detected: fist, Action: down
2025-04-04 10:41:28.349 - Detected: fist, Action: down
2025-04-04 10:41:28.700 - Detected: fist, Action: down
2025-04-04 10:41:29.017 - Detected: fist, Action: down
2025-04-04 10:41:29.318 - Detected: fist, Action: down
2025-04-04 10:41:29.624 - Detected: fist, Action: down
2025-04-04 10:41:29.963 - Detected: fist, Action: down
2025-04-04 10:41:30.292 - Detected: fist, Action: down
2025-04-04 10:41:30.614 - Detected: fist, Action: down
2025-04-04 10:41:30.958 - Detected: fist, Action: down
2025-04-04 10:41:31.270 - Detected: fist, Action: down
2025-04-04 10:41:31.582 - Detected: fist, Action: down
2025-04-04 10:41:31.899 - Detected: fist, Action: down
2025-04-04 10:41:32.221 - Detected: fist, Action: down
2025-04-04 10:41:32.536 - Detected: fist, Action: down
2025-04-04 10:41:32.840 - Detected: fist, Action: down
2025-04-04 10:41:33.163 - Detected: fist, Action: down
2025-04-04 10:41:33.481 - Detected: fist, Action: down
2025-04-04 10:41:33.808 - Detected: fist, Action: down
2025-04-04 10:41:34.147 - Detected: fist, Action: down
2025-04-04 10:41:34.448 - Detected: fist, Action: down
2025-04-04 10:41:34.771 - Detected: fist, Action: down
2025-04-04 10:41:35.095 - Detected: fist, Action: down
2025-04-04 10:41:35.436 - Detected: fist, Action: down
2025-04-04 10:41:35.759 - Detected: fist, Action: down
2025-04-04 10:41:36.061 - Detected: fist, Action: down
2025-04-04 10:41:36.428 - Detected: fist, Action: down
2025-04-04 10:41:36.730 - Detected: fist, Action: down
2025-04-04 10:41:37.036 - Detected: fist, Action: down
2025-04-04 10:41:37.351 - Detected: fist, Action: down
2025-04-04 10:41:37.664 - Detected: fist, Action: down
2025-04-04 10:41:37.986 - Detected: fist, Action: down
2025-04-04 10:41:38.295 - Detected: fist, Action: down
2025-04-04 10:41:38.617 - Detected: fist, Action: down
2025-04-04 10:41:38.943 - Detected: fist, Action: down
2025-04-04 10:41:39.288 - Detected: fist, Action: down
2025-04-04 10:41:39.617 - Detected: fist, Action: down
2025-04-04 10:41:39.939 - Detected: fist, Action: down
2025-04-04 10:41:40.263 - Detected: fist, Action: down
2025-04-04 10:41:40.587 - Detected: fist, Action: down
2025-04-04 10:41:40.971 - Detected: fist, Action: down
2025-04-04 10:41:41.292 - Detected: fist, Action: down
2025-04-04 10:41:41.612 - Detected: fist, Action: down
2025-04-04 10:41:41.934 - Detected: fist, Action: down
2025-04-04 10:41:42.280 - Detected: fist, Action: down
2025-04-04 10:41:42.598 - Detected: fist, Action: down
2025-04-04 10:41:42.916 - Detected: fist, Action: down
2025-04-04 10:41:43.220 - Detected: fist, Action: down
2025-04-04 10:41:43.542 - Detected: fist, Action: down
2025-04-04 10:41:43.893 - Detected: fist, Action: down
2025-04-04 10:41:44.208 - Detected: fist, Action: down
2025-04-04 10:41:44.574 - Detected: fist, Action: down
2025-04-04 10:41:44.885 - Detected: fist, Action: down
2025-04-04 10:41:45.191 - Detected: fist, Action: down
2025-04-04 10:41:45.504 - Detected: fist, Action: down
2025-04-04 10:41:45.829 - Detected: fist, Action: down
2025-04-04 10:41:46.136 - Detected: fist, Action: down
2025-04-04 10:41:46.454 - Detected: fist, Action: down
2025-04-04 10:41:46.766 - Detected: fist, Action: down
2025-04-04 10:41:47.083 - Detected: fist, Action: down
2025-04-04 10:41:47.395 - Detected: fist, Action: down
2025-04-04 10:41:47.704 - Detected: fist, Action: down
2025-04-04 10:41:48.105 - Detected: fist, Action: down
2025-04-04 10:41:48.425 - Detected: fist, Action: down
